timestamp,player_id,player_name,jersey_number,team_id,half,x,y,speed,heart_rate,event
30.5,B7,Lampard,4,Team_Proprietary,1,60.11,41.02,0,124,
30.5,B8,Beckham,7,Team_Proprietary,1,59.6,12.0,0,121,
30.5,B9,Giggs,11,Team_Proprietary,1,58.77,56.67,0,134,
30.5,B10,Henry,14,Team_Proprietary,1,35.99,29.53,0,139,
30.5,B11,Rooney,10,Team_Proprietary,1,35.67,38.02,0,136,
30.5,ball,Ball,,BALL,1,44.57,25.99,0,,
31.0,A1,Buffon,1,Team_OpenSource,1,6.1,35.57,0,128,
31.0,A2,Cafu,2,Team_OpenSource,1,27.0,9.81,0,131,
31.0,A3,Maldini,3,Team_OpenSource,1,21.06,23.22,0,131,
31.0,A4,Nesta,4,Team_OpenSource,1,19.14,41.27,0,121,
31.0,A5,Carlos,5,Team_OpenSource,1,23.02,57.91,0,129,
31.0,A6,Xavi,6,Team_OpenSource,1,43.71,35.63,0,132,
31.0,A7,Iniesta,8,Team_OpenSource,1,46.93,50.37,0,137,
31.0,A8,Pirlo,21,Team_OpenSource,1,46.97,17.51,0,132,
31.0,A9,Messi,10,Team_OpenSource,1,69.68,13.06,0,128,
31.0,A10,Ronaldo,9,Team_OpenSource,1,76.49,32.55,0,134,
31.0,A11,Ronaldinho,11,Team_OpenSource,1,68.17,52.36,0,131,
31.0,B1,Casillas,1,Team_Proprietary,1,101.1,35.57,0,121,
31.0,B2,Zanetti,2,Team_Proprietary,1,82.0,9.81,0,121,
31.0,B3,Ferdinand,5,Team_Proprietary,1,83.02,24.91,0,136,
31.0,B4,Vidic,15,Team_Proprietary,1,86.8,41.99,0,132,
31.0,B5,Cole,3,Team_Proprietary,1,81.06,56.22,0,132,
31.0,B6,Gerrard,8,Team_Proprietary,1,61.93,25.37,0,126,
31.0,B7,Lampard,4,Team_Proprietary,1,59.14,41.27,0,138,
31.0,B8,Beckham,7,Team_Proprietary,1,60.59,11.85,0,129,
31.0,B9,Giggs,11,Team_Proprietary,1,58.17,57.36,0,125,
31.0,B10,Henry,14,Team_Proprietary,1,36.7,28.91,0,129,
31.0,B11,Rooney,10,Team_Proprietary,1,34.68,38.06,0,134,
31.0,ball,Ball,,BALL,1,48.46,24.42,0,,
31.5,A1,Buffon,1,Team_OpenSource,1,6.77,34.97,0,139,
31.5,A2,Cafu,2,Team_OpenSource,1,26.74,9.05,0,123,
31.5,A3,Maldini,3,Team_OpenSource,1,20.11,23.01,0,123,
31.5,A4,Nesta,4,Team_OpenSource,1,18.38,41.8,0,131,
31.5,A5,Carlos,5,Team_OpenSource,1,23.14,58.69,0,124,
31.5,A6,Xavi,6,Team_OpenSource,1,44.6,35.95,0,124,
31.5,A7,Iniesta,8,Team_OpenSource,1,46.95,49.58,0,123,
31.5,A8,Pirlo,21,Team_OpenSource,1,46.58,16.79,0,121,
31.5,A9,Messi,10,Team_OpenSource,1,68.77,13.4,0,135,
31.5,A10,Ronaldo,9,Team_OpenSource,1,75.67,32.13,0,121,
31.5,A11,Ronaldinho,11,Team_OpenSource,1,68.01,53.14,0,135,
31.5,B1,Casillas,1,Team_Proprietary,1,101.77,34.97,0,127,
31.5,B2,Zanetti,2,Team_Proprietary,1,81.74,9.05,0,137,
31.5,B3,Ferdinand,5,Team_Proprietary,1,83.14,25.69,0,129,
31.5,B4,Vidic,15,Team_Proprietary,1,86.17,41.4,0,130,
31.5,B5,Cole,3,Team_Proprietary,1,80.11,56.01,0,136,
31.5,B6,Gerrard,8,Team_Proprietary,1,61.95,24.58,0,127,
31.5,B7,Lampard,4,Team_Proprietary,1,58.38,41.8,0,128,
31.5,B8,Beckham,7,Team_Proprietary,1,61.44,11.42,0,140,
31.5,B9,Giggs,11,Team_Proprietary,1,58.01,58.14,0,139,
31.5,B10,Henry,14,Team_Proprietary,1,37.0,28.14,0,135,
31.5,B11,Rooney,10,Team_Proprietary,1,33.77,38.4,0,122,
31.5,ball,Ball,,BALL,1,53.34,24.02,0,,
32.0,A1,Buffon,1,Team_OpenSource,1,7.0,34.21,0,123,
32.0,A2,Cafu,2,Team_OpenSource,1,26.06,8.44,0,128,
32.0,A3,Maldini,3,Team_OpenSource,1,19.14,23.11,0,140,
32.0,A4,Nesta,4,Team_OpenSource,1,18.02,42.51,0,136,
32.0,A5,Carlos,5,Team_OpenSource,1,23.71,59.37,0,125,
32.0,A6,Xavi,6,Team_OpenSource,1,45.59,35.97,0,135,
32.0,A7,Iniesta,8,Team_OpenSource,1,46.49,48.85,0,134,
32.0,A8,Pirlo,21,Team_OpenSource,1,45.79,16.27,0,127,
32.0,A9,Messi,10,Team_OpenSource,1,68.17,13.99,0,133,
32.0,A10,Ronaldo,9,Team_OpenSource,1,74.68,32.0,0,134,
32.0,A11,Ronaldinho,11,Team_OpenSource,1,68.34,53.91,0,125,
32.0,B1,Casillas,1,Team_Proprietary,1,102.0,34.21,0,120,
32.0,B2,Zanetti,2,Team_Proprietary,1,81.06,8.44,0,128,
32.0,B3,Ferdinand,5,Team_Proprietary,1,83.71,26.37,0,122,
32.0,B4,Vidic,15,Team_Proprietary,1,85.25,41.06,0,128,
32.0,B5,Cole,3,Team_Proprietary,1,79.14,56.11,0,127,
32.0,B6,Gerrard,8,Team_Proprietary,1,61.49,23.85,0,127,
32.0,B7,Lampard,4,Team_Proprietary,1,58.02,42.51,0,123,
32.0,B8,Beckham,7,Team_Proprietary,1,61.93,10.75,0,122,
32.0,B9,Giggs,11,Team_Proprietary,1,58.34,58.91,0,134,
32.0,B10,Henry,14,Team_Proprietary,1,36.8,27.35,0,138,
32.0,B11,Rooney,10,Team_Proprietary,1,33.17,38.99,0,123,
32.0,ball,Ball,,BALL,1,58.01,24.82,0,,
32.5,A1,Buffon,1,Team_OpenSource,1,6.74,33.42,0,138,
32.5,A2,Cafu,2,Team_OpenSource,1,25.11,8.07,0,133,
32.5,A3,Maldini,3,Team_OpenSource,1,18.38,23.5,0,139,
32.5,A4,Nesta,4,Team_OpenSource,1,18.14,43.31,0,120,
32.5,A5,Carlos,5,Team_OpenSource,1,24.6,59.83,0,132,
32.5,A6,Xavi,6,Team_OpenSource,1,46.44,35.67,0,122,
32.5,A7,Iniesta,8,Team_OpenSource,1,45.67,48.3,0,133,
32.5,A8,Pirlo,21,Team_OpenSource,1,44.81,16.02,0,136,
32.5,A9,Messi,10,Team_OpenSource,1,68.01,14.74,0,127,
32.5,A10,Ronaldo,9,Team_OpenSource,1,73.77,32.19,0,126,
32.5,A11,Ronaldinho,11,Team_OpenSource,1,69.07,54.53,0,135,
32.5,B1,Casillas,1,Team_Proprietary,1,101.74,33.42,0,120,
32.5,B2,Zanetti,2,Team_Proprietary,1,80.11,8.07,0,126,
32.5,B3,Ferdinand,5,Team_Proprietary,1,84.6,26.83,0,125,
32.5,B4,Vidic,15,Team_Proprietary,1,84.27,41.03,0,124,
32.5,B5,Cole,3,Team_Proprietary,1,78.38,56.5,0,139,
32.5,B6,Gerrard,8,Team_Proprietary,1,60.67,23.3,0,134,
32.5,B7,Lampard,4,Team_Proprietary,1,58.14,43.31,0,133,
32.5,B8,Beckham,7,Team_Proprietary,1,61.95,9.97,0,125,
32.5,B9,Giggs,11,Team_Proprietary,1,59.07,59.53,0,121,
32.5,B10,Henry,14,Team_Proprietary,1,36.17,26.67,0,130,
32.5,B11,Rooney,10,Team_Proprietary,1,33.01,39.74,0,140,
32.5,ball,Ball,,BALL,1,61.34,26.74,0,,
33.0,A1,Buffon,1,Team_OpenSource,1,6.06,32.72,0,126,
33.0,A2,Cafu,2,Team_OpenSource,1,24.14,8.02,0,135,
33.0,A3,Maldini,3,Team_OpenSource,1,18.02,24.14,0,135,
33.0,A4,Nesta,4,Team_OpenSource,1,18.71,44.05,0,136,
33.0,A5,Carlos,5,Team_OpenSource,1,25.59,60.0,0,125,
33.0,A6,Xavi,6,Team_OpenSource,1,46.93,35.11,0,125,
33.0,A7,Iniesta,8,Team_OpenSource,1,44.68,48.02,0,140,
33.0,A8,Pirlo,21,Team_OpenSource,1,43.88,16.08,0,124,
33.0,A9,Messi,10,Team_OpenSource,1,68.34,15.54,0,123,
33.0,A10,Ronaldo,9,Team_OpenSource,1,73.17,32.67,0,125,
33.0,A11,Ronaldinho,11,Team_OpenSource,1,70.04,54.91,0,131,
33.0,B1,Casillas,1,Team_Proprietary,1,101.06,32.72,0,122,
33.0,B2,Zanetti,2,Team_Proprietary,1,79.14,8.02,0,135,
33.0,B3,Ferdinand,5,Team_Proprietary,1,85.59,27.0,0,136,
33.0,B4,Vidic,15,Team_Proprietary,1,83.46,41.3,0,135,
33.0,B5,Cole,3,Team_Proprietary,1,78.02,57.14,0,123,
33.0,B6,Gerrard,8,Team_Proprietary,1,59.68,23.02,0,135,
33.0,B7,Lampard,4,Team_Proprietary,1,58.71,44.05,0,120,
33.0,B8,Beckham,7,Team_Proprietary,1,61.49,9.2,0,132,
33.0,B9,Giggs,11,Team_Proprietary,1,60.04,59.91,0,125,
33.0,B10,Henry,14,Team_Proprietary,1,35.25,26.19,0,124,
33.0,B11,Rooney,10,Team_Proprietary,1,33.34,40.54,0,120,
33.0,ball,Ball,,BALL,1,62.5,29.54,0,,
33.5,A1,Buffon,1,Team_OpenSource,1,5.11,32.22,0,129,
33.5,A2,Cafu,2,Team_OpenSource,1,23.38,8.27,0,130,
33.5,A3,Maldini,3,Team_OpenSource,1,18.14,24.91,0,136,
33.5,A4,Nesta,4,Team_OpenSource,1,19.6,44.63,0,127,
33.5,A5,Carlos,5,Team_OpenSource,1,26.44,59.85,0,131,
33.5,A6,Xavi,6,Team_OpenSource,1,46.95,34.37,0,129,
33.5,A7,Iniesta,8,Team_OpenSource,1,43.77,48.06,0,133,
33.5,A8,Pirlo,21,Team_OpenSource,1,43.22,16.44,0,131,
33.5,A9,Messi,10,Team_OpenSource,1,69.07,16.24,0,130,
33.5,A10,Ronaldo,9,Team_OpenSource,1,73.01,33.36,0,124,
33.5,A11,Ronaldinho,11,Team_OpenSource,1,70.99,54.99,0,136,
33.5,B1,Casillas,1,Team_Proprietary,1,100.11,32.22,0,124,
33.5,B2,Zanetti,2,Team_Proprietary,1,78.38,8.27,0,128,
33.5,B3,Ferdinand,5,Team_Proprietary,1,86.44,26.85,0,137,
33.5,B4,Vidic,15,Team_Proprietary,1,83.04,41.85,0,129,
33.5,B5,Cole,3,Team_Proprietary,1,78.14,57.91,0,132,
33.5,B6,Gerrard,8,Team_Proprietary,1,58.77,23.06,0,126,
33.5,B7,Lampard,4,Team_Proprietary,1,59.6,44.63,0,121,
33.5,B8,Beckham,7,Team_Proprietary,1,60.67,8.55,0,120,
33.5,B9,Giggs,11,Team_Proprietary,1,60.99,59.99,0,134,
33.5,B10,Henry,14,Team_Proprietary,1,34.27,26.0,0,140,
33.5,B11,Rooney,10,Team_Proprietary,1,34.07,41.24,0,126,
33.5,ball,Ball,,BALL,1,61.21,32.88,0,,
34.0,A1,Buffon,1,Team_OpenSource,1,4.14,32.01,0,134,
34.0,A2,Cafu,2,Team_OpenSource,1,23.02,8.8,0,127,
34.0,A3,Maldini,3,Team_OpenSource,1,18.71,25.69,0,140,
34.0,A4,Nesta,4,Team_OpenSource,1,20.59,44.95,0,133,
34.0,A5,Carlos,5,Team_OpenSource,1,26.93,59.42,0,122,
34.0,A6,Xavi,6,Team_OpenSource,1,46.49,33.58,0,128,
34.0,A7,Iniesta,8,Team_OpenSource,1,43.17,48.4,0,132,
34.0,A8,Pirlo,21,Team_OpenSource,1,43.0,17.05,0,132,
34.0,A9,Messi,10,Team_OpenSource,1,70.04,16.76,0,131,
34.0,A10,Ronaldo,9,Team_OpenSource,1,73.34,34.14,0,135,
34.0,A11,Ronaldinho,11,Team_OpenSource,1,71.7,54.75,0,124,
34.0,B1,Casillas,1,Team_Proprietary,1,99.14,32.01,0,137,
34.0,B2,Zanetti,2,Team_Proprietary,1,78.02,8.8,0,121,
34.0,B3,Ferdinand,5,Team_Proprietary,1,86.93,26.42,0,128,
34.0,B4,Vidic,15,Team_Proprietary,1,83.09,42.58,0,125,
34.0,B5,Cole,3,Team_Proprietary,1,78.71,58.69,0,139,
34.0,B6,Gerrard,8,Team_Proprietary,1,58.17,23.4,0,134,
34.0,B7,Lampard,4,Team_Proprietary,1,60.59,44.95,0,133,
34.0,B8,Beckham,7,Team_Proprietary,1,59.68,8.13,0,122,
34.0,B9,Giggs,11,Team_Proprietary,1,61.7,59.75,0,121,
34.0,B10,Henry,14,Team_Proprietary,1,33.46,26.13,0,135,
34.0,B11,Rooney,10,Team_Proprietary,1,35.04,41.76,0,120,
34.0,ball,Ball,,BALL,1,57.79,36.36,0,,
34.5,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,133,
34.5,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,140,
34.5,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,139,
34.5,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,123,
34.5,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,122,
34.5,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,133,
34.5,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,123,
34.5,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,139,
34.5,A9,Messi,10,Team_OpenSource,1,70.99,16.99,0,132,
34.5,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,133,
34.5,A11,Ronaldinho,11,Team_OpenSource,1,72.0,54.24,0,126,
34.5,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,127,
34.5,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,120,
34.5,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,130,
34.5,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,135,
34.5,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,127,
34.5,B6,Gerrard,8,Team_Proprietary,1,58.01,23.99,0,131,
34.5,B7,Lampard,4,Team_Proprietary,1,61.44,44.97,0,134,
34.5,B8,Beckham,7,Team_Proprietary,1,58.77,8.0,0,135,
34.5,B9,Giggs,11,Team_Proprietary,1,62.0,59.24,0,138,
34.5,B10,Henry,14,Team_Proprietary,1,33.04,26.55,0,125,
34.5,B11,Rooney,10,Team_Proprietary,1,35.99,41.99,0,129,
34.5,ball,Ball,,BALL,1,53.07,39.55,0,,
35.0,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,136,
35.0,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,128,
35.0,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,129,
35.0,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,138,
35.0,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,138,
35.0,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,138,
35.0,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,132,
35.0,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,125,
35.0,A9,Messi,10,Team_OpenSource,1,71.9,17.84,0,137,
35.0,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,138,
35.0,A11,Ronaldinho,11,Team_OpenSource,1,73.25,53.23,0,129,
35.0,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,139,
35.0,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,130,
35.0,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,132,
35.0,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,124,
35.0,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,120,
35.0,B6,Gerrard,8,Team_Proprietary,1,58.01,23.99,0,125,
35.0,B7,Lampard,4,Team_Proprietary,1,61.44,44.97,0,120,
35.0,B8,Beckham,7,Team_Proprietary,1,58.77,8.0,0,139,
35.0,B9,Giggs,11,Team_Proprietary,1,62.0,59.24,0,129,
35.0,B10,Henry,14,Team_Proprietary,1,33.04,26.55,0,136,
35.0,B11,Rooney,10,Team_Proprietary,1,35.99,41.99,0,122,
35.0,ball,Ball,,BALL,1,72.9,17.84,0,,
35.5,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,135,
35.5,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,137,
35.5,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,128,
35.5,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,132,
35.5,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,132,
35.5,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,121,
35.5,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,136,
35.5,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,127,
35.5,A9,Messi,10,Team_OpenSource,1,72.77,18.65,0,135,
35.5,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,137,
35.5,A11,Ronaldinho,11,Team_OpenSource,1,74.45,52.27,0,130,
35.5,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,127,
35.5,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,120,
35.5,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,136,
35.5,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,140,
35.5,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,123,
35.5,B6,Gerrard,8,Team_Proprietary,1,58.01,23.99,0,134,
35.5,B7,Lampard,4,Team_Proprietary,1,61.44,44.97,0,139,
35.5,B8,Beckham,7,Team_Proprietary,1,58.77,8.0,0,130,
35.5,B9,Giggs,11,Team_Proprietary,1,62.0,59.24,0,121,
35.5,B10,Henry,14,Team_Proprietary,1,33.04,26.55,0,137,
35.5,B11,Rooney,10,Team_Proprietary,1,35.99,41.99,0,123,
35.5,ball,Ball,,BALL,1,73.77,18.65,0,,
36.0,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,126,
36.0,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,127,
36.0,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,125,
36.0,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,133,
36.0,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,136,
36.0,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,140,
36.0,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,139,
36.0,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,123,
36.0,A9,Messi,10,Team_OpenSource,1,73.59,19.42,0,136,
36.0,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,137,
36.0,A11,Ronaldinho,11,Team_OpenSource,1,75.58,51.35,0,133,
36.0,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,122,
36.0,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,123,
36.0,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,133,
36.0,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,128,
36.0,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,139,
36.0,B6,Gerrard,8,Team_Proprietary,1,58.01,23.99,0,133,
36.0,B7,Lampard,4,Team_Proprietary,1,61.44,44.97,0,132,
36.0,B8,Beckham,7,Team_Proprietary,1,58.77,8.0,0,134,
36.0,B9,Giggs,11,Team_Proprietary,1,62.0,59.24,0,136,
36.0,B10,Henry,14,Team_Proprietary,1,33.04,26.55,0,132,
36.0,B11,Rooney,10,Team_Proprietary,1,35.99,41.99,0,130,
36.0,ball,Ball,,BALL,1,74.59,19.42,0,,
36.5,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,134,
36.5,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,128,
36.5,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,139,
36.5,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,140,
36.5,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,120,
36.5,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,125,
36.5,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,137,
36.5,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,132,
36.5,A9,Messi,10,Team_OpenSource,1,73.59,19.42,0,139,
36.5,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,123,
36.5,A11,Ronaldinho,11,Team_OpenSource,1,75.58,51.35,0,122,
36.5,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,130,
36.5,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,136,
36.5,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,138,
36.5,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,123,
36.5,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,120,
36.5,B6,Gerrard,8,Team_Proprietary,1,58.01,23.99,0,137,
36.5,B7,Lampard,4,Team_Proprietary,1,61.44,44.97,0,121,
36.5,B8,Beckham,7,Team_Proprietary,1,58.77,8.0,0,139,
36.5,B9,Giggs,11,Team_Proprietary,1,62.0,59.24,0,135,
36.5,B10,Henry,14,Team_Proprietary,1,33.04,26.55,0,140,
36.5,B11,Rooney,10,Team_Proprietary,1,35.99,41.99,0,127,
36.5,ball,Ball,,BALL,1,74.79,25.8,0,,
37.0,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,120,
37.0,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,121,
37.0,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,127,
37.0,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,136,
37.0,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,129,
37.0,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,121,
37.0,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,130,
37.0,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,128,
37.0,A9,Messi,10,Team_OpenSource,1,73.59,19.42,0,123,
37.0,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,140,
37.0,A11,Ronaldinho,11,Team_OpenSource,1,75.58,51.35,0,136,
37.0,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,140,
37.0,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,129,
37.0,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,128,
37.0,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,132,
37.0,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,139,
37.0,B6,Gerrard,8,Team_Proprietary,1,58.01,23.99,0,130,
37.0,B7,Lampard,4,Team_Proprietary,1,61.44,44.97,0,122,
37.0,B8,Beckham,7,Team_Proprietary,1,58.77,8.0,0,129,
37.0,B9,Giggs,11,Team_Proprietary,1,62.0,59.24,0,131,
37.0,B10,Henry,14,Team_Proprietary,1,33.04,26.55,0,139,
37.0,B11,Rooney,10,Team_Proprietary,1,35.99,41.99,0,122,
37.0,ball,Ball,,BALL,1,74.95,30.91,0,,
37.5,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,125,
37.5,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,129,
37.5,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,128,
37.5,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,135,
37.5,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,138,
37.5,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,127,
37.5,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,126,
37.5,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,123,
37.5,A9,Messi,10,Team_OpenSource,1,73.59,19.42,0,129,
37.5,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,133,
37.5,A11,Ronaldinho,11,Team_OpenSource,1,77.68,49.62,0,137,
37.5,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,121,
37.5,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,135,
37.5,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,125,
37.5,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,132,
37.5,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,137,
37.5,B6,Gerrard,8,Team_Proprietary,1,58.01,23.99,0,126,
37.5,B7,Lampard,4,Team_Proprietary,1,61.44,44.97,0,140,
37.5,B8,Beckham,7,Team_Proprietary,1,58.77,8.0,0,130,
37.5,B9,Giggs,11,Team_Proprietary,1,62.0,59.24,0,136,
37.5,B10,Henry,14,Team_Proprietary,1,33.04,26.55,0,130,
37.5,B11,Rooney,10,Team_Proprietary,1,35.99,41.99,0,139,
37.5,ball,Ball,,BALL,1,78.68,49.62,0,,
38.0,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,137,
38.0,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,129,
38.0,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,123,
38.0,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,133,
38.0,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,132,
38.0,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,127,
38.0,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,130,
38.0,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,122,
38.0,A9,Messi,10,Team_OpenSource,1,73.59,19.42,0,137,
38.0,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,131,
38.0,A11,Ronaldinho,11,Team_OpenSource,1,79.57,48.06,0,125,
38.0,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,136,
38.0,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,138,
38.0,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,138,
38.0,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,124,
38.0,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,130,
38.0,B6,Gerrard,8,Team_Proprietary,1,58.01,23.99,0,129,
38.0,B7,Lampard,4,Team_Proprietary,1,61.44,44.97,0,122,
38.0,B8,Beckham,7,Team_Proprietary,1,58.77,8.0,0,138,
38.0,B9,Giggs,11,Team_Proprietary,1,62.0,59.24,0,140,
38.0,B10,Henry,14,Team_Proprietary,1,33.04,26.55,0,126,
38.0,B11,Rooney,10,Team_Proprietary,1,35.99,41.99,0,127,
38.0,ball,Ball,,BALL,1,80.57,48.06,0,,
38.5,A1,Buffon,1,Team_OpenSource,1,3.38,32.11,0,125,
38.5,A2,Cafu,2,Team_OpenSource,1,23.14,9.51,0,139,
38.5,A3,Maldini,3,Team_OpenSource,1,19.6,26.37,0,135,
38.5,A4,Nesta,4,Team_OpenSource,1,21.44,44.97,0,138,
38.5,A5,Carlos,5,Team_OpenSource,1,26.95,58.75,0,138,
38.5,A6,Xavi,6,Team_OpenSource,1,45.67,32.85,0,135,
38.5,A7,Iniesta,8,Team_OpenSource,1,43.01,48.99,0,126,
38.5,A8,Pirlo,21,Team_OpenSource,1,43.27,17.81,0,133,
38.5,A9,Messi,10,Team_OpenSource,1,73.59,19.42,0,124,
38.5,A10,Ronaldo,9,Team_OpenSource,1,74.07,34.91,0,133,
38.5,A11,Ronaldinho,11,Team_OpenSource,1,79.57,48.06,0,121,
38.5,B1,Casillas,1,Team_Proprietary,1,98.38,32.11,0,120,
38.5,B2,Zanetti,2,Team_Proprietary,1,78.14,9.51,0,131,
38.5,B3,Ferdinand,5,Team_Proprietary,1,86.95,25.75,0,124,
38.5,B4,Vidic,15,Team_Proprietary,1,83.61,43.37,0,137,
38.5,B5,Cole,3,Team_Proprietary,1,79.6,59.37,0,129,
